COUNTY,Store #,BusinessName,CITY,Date Range,Calendar Date,Month,Year,Consumer Sales,Licensee Sales,Store Count,Total Sales
Multnomah,1182,Hollywood Beverage,PORTLAND,TRUE,1/1/2022,1,2022,541305.15,138699.25,1,680004.4
Multnomah,1074,Hillsdale Liquor,PORTLAND,TRUE,1/1/2022,1,2022,184778.43,98403.4,1,283181.83
Multnomah,1269,O L C C AGENCY 269,WOOD VILLAGE,TRUE,1/1/2022,1,2022,229985,0,1,229985
Washington,1073,Jim's Market,BANKS,TRUE,1/1/2022,1,2022,121183.5,3237,1,124420.5
Washington,1146,Forest Grove Liquor,FOREST GROVE,TRUE,1/1/2022,1,2022,248598.51,147956.65,1,396555.16
Washington,1096,Hillsboro Best Beverage,HILLSBORO,TRUE,1/1/2022,1,2022,256471.46,27073.1,1,283544.56
Washington,1251,Wholesale Liquors Inc,HILLSBORO,TRUE,1/1/2022,1,2022,182047.91,3115.9,1,185163.81
Clackamas,1122,Canby Liquor Store,CANBY,TRUE,2/1/2022,2,2022,309780.99,40742.1,1,350523.09
Clackamas,1238,Sunnyside Liquor,CLACKAMAS,TRUE,2/1/2022,2,2022,350515.37,28343.85,1,378859.22
Clackamas,1222,O L C C AGENCY 222,DAMASCUS,TRUE,2/1/2022,2,2022,185012.32,15762.35,1,200774.67
Clackamas,1046,Estacada Liquor,ESTACADA,TRUE,2/1/2022,2,2022,154325.68,44765.3,1,199090.98
Clackamas,1256,HOLLYWOOD BEVERAGE,GLADSTONE,TRUE,2/1/2022,2,2022,304901,20113.55,1,325014.55
Clackamas,1244,Govy General-Government Camp,GOVERNMENT CAMP,TRUE,2/1/2022,2,2022,29009.75,43011.15,1,72020.9
Clackamas,1094,Milwaukie Liquor Store,MILWAUKIE,TRUE,2/1/2022,2,2022,284540.93,125402.15,1,409943.08
Clackamas,1117,Molalla Liquor Store,MOLALLA,TRUE,2/1/2022,2,2022,227299.7,18744.8,1,246044.5
Clackamas,1172,Oregon City Liquor,OREGON CITY,TRUE,2/1/2022,2,2022,480292.69,197115.7,1,677408.39
Clackamas,1116,Sandy Liquor Store,SANDY,TRUE,2/1/2022,2,2022,271983.7,33597.75,1,305581.45
Clackamas,1115,Welches Liquor Store,WELCHES,TRUE,2/1/2022,2,2022,89016.8,31022.1,1,120038.9
Clackamas,1240,Cascade Summit,WEST LINN,TRUE,2/1/2022,2,2022,173315.26,5087.15,1,178402.41
Clackamas,1212,West Linn North Liquor Store,WEST LINN,TRUE,2/1/2022,2,2022,154031.72,31635.9,1,185667.62
Columbia,1027,Wine & Beer World,CLATSKANIE,TRUE,2/1/2022,2,2022,77787.05,2118.5,1,79905.55
Columbia,1052,Rainier Liquor Store,RAINIER,TRUE,2/1/2022,2,2022,353515.45,22178.2,1,375693.65
Columbia,1156,Scappoose Liquor Store,SCAPPOOSE,TRUE,2/1/2022,2,2022,243380.06,34613.4,1,277993.46
Columbia,1028,St Helens Liquor Store,ST HELENS,TRUE,2/1/2022,2,2022,174636.81,32251.55,1,206888.36
Columbia,1072,Vernonia Hardware,VERNONIA,TRUE,2/1/2022,2,2022,33129.55,10238.15,1,43367.7
Multnomah,1257,O L C C AGENCY 257,GRESHAM,TRUE,2/1/2022,2,2022,256664.95,0,1,256664.95
Multnomah,1041,Troutdale Liquor,GRESHAM,TRUE,2/1/2022,2,2022,405632.92,223023.15,1,628656.07
Multnomah,1166,Westmoreland Liquor Store,PORTLAND,TRUE,2/1/2022,2,2022,283660.5,272236.3,1,555896.8
Multnomah,1215,Woodstock Liquor,PORTLAND,TRUE,2/1/2022,2,2022,252229.04,39894.05,1,292123.09
Multnomah,1245,Pearl Specialty Mkt & Spirits,PORTLAND,TRUE,2/1/2022,2,2022,273541.45,236869.05,1,510410.5
Multnomah,1164,Proof Wine & Spirits,PORTLAND,TRUE,2/1/2022,2,2022,72331.76,92268.75,1,164600.51
Multnomah,1185,Uptown Liquor,PORTLAND,TRUE,2/1/2022,2,2022,318310.56,756497,1,1074807.56
Multnomah,1192,Beaumont Mix Shop,PORTLAND,TRUE,2/1/2022,2,2022,254118.3,46062.63,1,300180.93
Multnomah,1221,Lloyd Center,PORTLAND,TRUE,2/1/2022,2,2022,183207.9,79836.4,1,263044.3
Multnomah,1179,Rose City Liquor Inc.,PORTLAND,TRUE,2/1/2022,2,2022,497714.39,309843.6,1,807557.99
Multnomah,1093,Kenton Liquor,PORTLAND,TRUE,2/1/2022,2,2022,191822.41,64205.7,1,256028.11
Multnomah,1197,O L C C AGENCY 197,PORTLAND,TRUE,2/1/2022,2,2022,216938.1,62863.45,1,279801.55
Multnomah,1260,PDX Liquor and Wine,PORTLAND,TRUE,2/1/2022,2,2022,279392.96,9172.35,1,288565.31
Multnomah,1119,Rockwood Liquor,PORTLAND,TRUE,2/1/2022,2,2022,280662.55,148815.55,1,429478.1
Multnomah,1182,Hollywood Beverage,PORTLAND,TRUE,2/1/2022,2,2022,532056.07,184128.7,1,716184.77
Multnomah,1074,Hillsdale Liquor,PORTLAND,TRUE,2/1/2022,2,2022,176393.64,134381.05,1,310774.69
Multnomah,1269,O L C C AGENCY 269,WOOD VILLAGE,TRUE,2/1/2022,2,2022,235957.95,0,1,235957.95
Washington,1073,Jim's Market,BANKS,TRUE,2/1/2022,2,2022,118596.25,2450.65,1,121046.9
Washington,1146,Forest Grove Liquor,FOREST GROVE,TRUE,2/1/2022,2,2022,274414.74,159567.75,1,433982.49
Washington,1096,Hillsboro Best Beverage,HILLSBORO,TRUE,2/1/2022,2,2022,267152.78,36991.75,1,304144.53
Washington,1251,Wholesale Liquors Inc,HILLSBORO,TRUE,2/1/2022,2,2022,178779.46,1792.5,1,180571.96
Clackamas,1122,Canby Liquor Store,CANBY,TRUE,3/1/2022,3,2022,345449.57,47772.25,1,393221.82
Clackamas,1238,Sunnyside Liquor,CLACKAMAS,TRUE,3/1/2022,3,2022,366176.01,34973,1,401149.01
Clackamas,1222,O L C C AGENCY 222,DAMASCUS,TRUE,3/1/2022,3,2022,203368.4,18077.6,1,221446
Clackamas,1046,Estacada Liquor,ESTACADA,TRUE,3/1/2022,3,2022,174682.64,49041.7,1,223724.34
Clackamas,1256,HOLLYWOOD BEVERAGE,GLADSTONE,TRUE,3/1/2022,3,2022,338955.85,27949.9,1,366905.75
Clackamas,1244,Govy General-Government Camp,GOVERNMENT CAMP,TRUE,3/1/2022,3,2022,26451.56,40054.5,1,66506.06
Clackamas,1094,Milwaukie Liquor Store,MILWAUKIE,TRUE,3/1/2022,3,2022,304853.44,148484.1,1,453337.54
Clackamas,1117,Molalla Liquor Store,MOLALLA,TRUE,3/1/2022,3,2022,258015.59,22585.5,1,280601.09
Clackamas,1172,Oregon City Liquor,OREGON CITY,TRUE,3/1/2022,3,2022,518835.35,241785.8,1,760621.15
Clackamas,1116,Sandy Liquor Store,SANDY,TRUE,3/1/2022,3,2022,298252.15,41692.2,1,339944.35
Clackamas,1115,Welches Liquor Store,WELCHES,TRUE,3/1/2022,3,2022,95246.89,33448.15,1,128695.04
Clackamas,1240,Cascade Summit,WEST LINN,TRUE,3/1/2022,3,2022,181313.4,30934.8,1,212248.2
Clackamas,1212,West Linn North Liquor Store,WEST LINN,TRUE,3/1/2022,3,2022,162521.07,41590.2,1,204111.27
Columbia,1052,Rainier Liquor Store,RAINIER,TRUE,3/1/2022,3,2022,380985.14,25364.8,1,406349.94
Columbia,1156,Scappoose Liquor Store,SCAPPOOSE,TRUE,3/1/2022,3,2022,264899.66,35982.1,1,300881.76
Columbia,1028,St Helens Liquor Store,ST HELENS,TRUE,3/1/2022,3,2022,192691.5,42566.7,1,235258.2
Columbia,1072,Vernonia Hardware,VERNONIA,TRUE,3/1/2022,3,2022,35789.3,9625.4,1,45414.7
Multnomah,1257,O L C C AGENCY 257,GRESHAM,TRUE,3/1/2022,3,2022,274938.77,0,1,274938.77
Multnomah,1041,Troutdale Liquor,GRESHAM,TRUE,3/1/2022,3,2022,443314.25,250595.6,1,693909.85
Multnomah,1025,Gresham Liquor Store #1025,GRESHAM,TRUE,3/1/2022,3,2022,483420.7,159465.65,1,642886.35
Multnomah,1166,Westmoreland Liquor Store,PORTLAND,TRUE,3/1/2022,3,2022,300095.95,376547,1,676642.95
Multnomah,1215,Woodstock Liquor,PORTLAND,TRUE,3/1/2022,3,2022,263754.52,38561.05,1,302315.57
Multnomah,1245,Pearl Specialty Mkt & Spirits,PORTLAND,TRUE,3/1/2022,3,2022,299288.35,301305.65,1,600594
Multnomah,1164,Proof Wine & Spirits,PORTLAND,TRUE,3/1/2022,3,2022,79615.46,111454.05,1,191069.51
Multnomah,1185,Uptown Liquor,PORTLAND,TRUE,3/1/2022,3,2022,339809.65,942551.6,1,1282361.25
Multnomah,1192,Beaumont Mix Shop,PORTLAND,TRUE,3/1/2022,3,2022,268915.71,62063.57,1,330979.28
Multnomah,1221,Lloyd Center,PORTLAND,TRUE,3/1/2022,3,2022,203343.11,100157.65,1,303500.76
Multnomah,1179,Rose City Liquor Inc.,PORTLAND,TRUE,3/1/2022,3,2022,515734.06,360283.75,1,876017.81
Multnomah,1093,Kenton Liquor,PORTLAND,TRUE,3/1/2022,3,2022,214495.66,67271.1,1,281766.76
Multnomah,1197,O L C C AGENCY 197,PORTLAND,TRUE,3/1/2022,3,2022,225565.14,80538.3,1,306103.44
Multnomah,1260,PDX Liquor and Wine,PORTLAND,TRUE,3/1/2022,3,2022,298454.38,15330.65,1,313785.03
Multnomah,1119,Rockwood Liquor,PORTLAND,TRUE,3/1/2022,3,2022,294017.94,189126.5,1,483144.44
Multnomah,1182,Hollywood Beverage,PORTLAND,TRUE,3/1/2022,3,2022,571335.08,252932.5,1,824267.58
Multnomah,1074,Hillsdale Liquor,PORTLAND,TRUE,3/1/2022,3,2022,184226.48,184477,1,368703.48
Multnomah,1269,O L C C AGENCY 269,WOOD VILLAGE,TRUE,3/1/2022,3,2022,246750.79,0,1,246750.79
Washington,1073,Jim's Market,BANKS,TRUE,3/1/2022,3,2022,133851.3,3880.85,1,137732.15
Washington,1146,Forest Grove Liquor,FOREST GROVE,TRUE,3/1/2022,3,2022,293948.27,192207.85,1,486156.12
Washington,1096,Hillsboro Best Beverage,HILLSBORO,TRUE,3/1/2022,3,2022,277715.84,44650.2,1,322366.04
Washington,1251,Wholesale Liquors Inc,HILLSBORO,TRUE,3/1/2022,3,2022,194676.11,3205.95,1,197882.06
Clackamas,1122,Canby Liquor Store,CANBY,TRUE,4/1/2022,4,2022,367723.39,45418.4,1,413141.79
Clackamas,1238,Sunnyside Liquor,CLACKAMAS,TRUE,4/1/2022,4,2022,388162.66,27216.4,1,415379.06
Clackamas,1222,O L C C AGENCY 222,DAMASCUS,TRUE,4/1/2022,4,2022,213001.46,14918.7,1,227920.16
Clackamas,1046,Estacada Liquor,ESTACADA,TRUE,4/1/2022,4,2022,175408.87,50832,1,226240.87
Clackamas,1256,HOLLYWOOD BEVERAGE,GLADSTONE,TRUE,4/1/2022,4,2022,354289.99,23770.15,1,378060.14
Clackamas,1244,Govy General-Government Camp,GOVERNMENT CAMP,TRUE,4/1/2022,4,2022,21391.2,29636.6,1,51027.8
Clackamas,1094,Milwaukie Liquor Store,MILWAUKIE,TRUE,4/1/2022,4,2022,315061.75,131267.7,1,446329.45
Clackamas,1117,Molalla Liquor Store,MOLALLA,TRUE,4/1/2022,4,2022,272654.4,26154.65,1,298809.05
Clackamas,1172,Oregon City Liquor,OREGON CITY,TRUE,4/1/2022,4,2022,537768.69,221308,1,759076.69
Clackamas,1116,Sandy Liquor Store,SANDY,TRUE,4/1/2022,4,2022,294621.59,37119.75,1,331741.34
Clackamas,1115,Welches Liquor Store,WELCHES,TRUE,4/1/2022,4,2022,90000.1,30498.05,1,120498.15
Clackamas,1240,Cascade Summit,WEST LINN,TRUE,4/1/2022,4,2022,238374.34,27694.5,1,266068.84
Clackamas,1212,West Linn North Liquor Store,WEST LINN,TRUE,4/1/2022,4,2022,172787.98,35846.9,1,208634.88
Columbia,1052,Rainier Liquor Store,RAINIER,TRUE,4/1/2022,4,2022,392775.36,21001.35,1,413776.71
Columbia,1156,Scappoose Liquor Store,SCAPPOOSE,TRUE,4/1/2022,4,2022,278981.39,38650.8,1,317632.19
Columbia,1028,St Helens Liquor Store,ST HELENS,TRUE,4/1/2022,4,2022,187713.2,43143.25,1,230856.45
Columbia,1072,Vernonia Hardware,VERNONIA,TRUE,4/1/2022,4,2022,37579,9009.15,1,46588.15
Multnomah,1257,O L C C AGENCY 257,GRESHAM,TRUE,4/1/2022,4,2022,279793.95,0,1,279793.95
Multnomah,1041,Troutdale Liquor,GRESHAM,TRUE,4/1/2022,4,2022,455341.89,250288.45,1,705630.34
Multnomah,1166,Westmoreland Liquor Store,PORTLAND,TRUE,4/1/2022,4,2022,311191.95,332463.35,1,643655.3
Multnomah,1215,Woodstock Liquor,PORTLAND,TRUE,4/1/2022,4,2022,270312.24,45522.85,1,315835.09
Multnomah,1245,Pearl Specialty Mkt & Spirits,PORTLAND,TRUE,4/1/2022,4,2022,305478.02,282993.75,1,588471.77
Multnomah,1164,Proof Wine & Spirits,PORTLAND,TRUE,4/1/2022,4,2022,86355.09,114412.7,1,200767.79
Multnomah,1185,Uptown Liquor,PORTLAND,TRUE,4/1/2022,4,2022,339148.1,886492.5,1,1225640.6
Multnomah,1192,Beaumont Mix Shop,PORTLAND,TRUE,4/1/2022,4,2022,275164.81,51552.75,1,326717.56
Multnomah,1221,Lloyd Center,PORTLAND,TRUE,4/1/2022,4,2022,205301.16,96793.8,1,302094.96
Multnomah,1179,Rose City Liquor Inc.,PORTLAND,TRUE,4/1/2022,4,2022,519419.35,373773.55,1,893192.9
Multnomah,1093,Kenton Liquor,PORTLAND,TRUE,4/1/2022,4,2022,215729.25,73125.95,1,288855.2
Multnomah,1197,O L C C AGENCY 197,PORTLAND,TRUE,4/1/2022,4,2022,225803.48,79911.15,1,305714.63
Multnomah,1260,PDX Liquor and Wine,PORTLAND,TRUE,4/1/2022,4,2022,300727.67,13049.1,1,313776.77
Multnomah,1119,Rockwood Liquor,PORTLAND,TRUE,4/1/2022,4,2022,310737.17,163999.95,1,474737.12
Multnomah,1182,Hollywood Beverage,PORTLAND,TRUE,4/1/2022,4,2022,559501.1,222306.2,1,781807.3
Multnomah,1074,Hillsdale Liquor,PORTLAND,TRUE,4/1/2022,4,2022,185457.02,154901.3,1,340358.32
Multnomah,1269,O L C C AGENCY 269,WOOD VILLAGE,TRUE,4/1/2022,4,2022,254282.68,0,1,254282.68
Washington,1073,Jim's Market,BANKS,TRUE,4/1/2022,4,2022,139963.85,3186.8,1,143150.65
Washington,1146,Forest Grove Liquor,FOREST GROVE,TRUE,4/1/2022,4,2022,307677.08,177537.3,1,485214.38
Washington,1096,Hillsboro Best Beverage,HILLSBORO,TRUE,4/1/2022,4,2022,295622.03,44358.85,1,339980.88
Washington,1251,Wholesale Liquors Inc,HILLSBORO,TRUE,4/1/2022,4,2022,227731.11,6771.9,1,234503.01
Clackamas,1122,Canby Liquor Store,CANBY,TRUE,5/1/2022,5,2022,352880.64,38291.95,1,391172.59
Clackamas,1238,Sunnyside Liquor,CLACKAMAS,TRUE,5/1/2022,5,2022,368688.45,42770.05,1,411458.5
Clackamas,1222,O L C C AGENCY 222,DAMASCUS,TRUE,5/1/2022,5,2022,216769.73,19345.5,1,236115.23
Clackamas,1046,Estacada Liquor,ESTACADA,TRUE,5/1/2022,5,2022,171139.69,51883.1,1,223022.79
Clackamas,1256,HOLLYWOOD BEVERAGE,GLADSTONE,TRUE,5/1/2022,5,2022,374367.72,22469.25,1,396836.97
Clackamas,1244,Govy General-Government Camp,GOVERNMENT CAMP,TRUE,5/1/2022,5,2022,20776.05,26123.45,1,46899.5
Clackamas,1094,Milwaukie Liquor Store,MILWAUKIE,TRUE,5/1/2022,5,2022,341457.62,122256.1,1,463713.72
Clackamas,1117,Molalla Liquor Store,MOLALLA,TRUE,5/1/2022,5,2022,266774.36,18859.25,1,285633.61
Clackamas,1172,Oregon City Liquor,OREGON CITY,TRUE,5/1/2022,5,2022,535862.5,226805.8,1,762668.3
Clackamas,1116,Sandy Liquor Store,SANDY,TRUE,5/1/2022,5,2022,295883.45,39162.3,1,335045.75
Clackamas,1115,Welches Liquor Store,WELCHES,TRUE,5/1/2022,5,2022,96970.65,33844,1,130814.65
Clackamas,1240,Cascade Summit,WEST LINN,TRUE,5/1/2022,5,2022,200413.25,23938.9,1,224352.15
Clackamas,1212,West Linn North Liquor Store,WEST LINN,TRUE,5/1/2022,5,2022,175094.05,38269.45,1,213363.5
Columbia,1027,Wine & Beer World,CLATSKANIE,TRUE,5/1/2022,5,2022,80919.94,4306.45,1,85226.39
Columbia,1052,Rainier Liquor Store,RAINIER,TRUE,5/1/2022,5,2022,365541.9,23842.2,1,389384.1
Columbia,1156,Scappoose Liquor Store,SCAPPOOSE,TRUE,5/1/2022,5,2022,282687.99,34997.7,1,317685.69
Columbia,1028,St Helens Liquor Store,ST HELENS,TRUE,5/1/2022,5,2022,183165.74,38361.85,1,221527.59
Columbia,1072,Vernonia Hardware,VERNONIA,TRUE,5/1/2022,5,2022,38612.15,10901.3,1,49513.45
Multnomah,1257,O L C C AGENCY 257,GRESHAM,TRUE,5/1/2022,5,2022,292031.95,0,1,292031.95
Multnomah,1041,Troutdale Liquor,GRESHAM,TRUE,5/1/2022,5,2022,445735.89,263866,1,709601.89
Multnomah,1166,Westmoreland Liquor Store,PORTLAND,TRUE,5/1/2022,5,2022,281629.04,320858.15,1,602487.19
Multnomah,1215,Woodstock Liquor,PORTLAND,TRUE,5/1/2022,5,2022,262917.26,40614.9,1,303532.16
Multnomah,1245,Pearl Specialty Mkt & Spirits,PORTLAND,TRUE,5/1/2022,5,2022,309692.9,299284.4,1,608977.3
Multnomah,1164,Proof Wine & Spirits,PORTLAND,TRUE,5/1/2022,5,2022,89900.73,133142.45,1,223043.18
Multnomah,1185,Uptown Liquor,PORTLAND,TRUE,5/1/2022,5,2022,326931.86,911560,1,1238491.86
Multnomah,1192,Beaumont Mix Shop,PORTLAND,TRUE,5/1/2022,5,2022,279150.34,66512.59,1,345662.93
Multnomah,1221,Lloyd Center,PORTLAND,TRUE,5/1/2022,5,2022,195054.7,100495.55,1,295550.25
Multnomah,1179,Rose City Liquor Inc.,PORTLAND,TRUE,5/1/2022,5,2022,514548.72,366595.7,1,881144.42
Multnomah,1093,Kenton Liquor,PORTLAND,TRUE,5/1/2022,5,2022,193993.08,70865,1,264858.08
Multnomah,1197,O L C C AGENCY 197,PORTLAND,TRUE,5/1/2022,5,2022,230923.57,70426.05,1,301349.62
Multnomah,1260,PDX Liquor and Wine,PORTLAND,TRUE,5/1/2022,5,2022,309841.95,22260.05,1,332102
Multnomah,1119,Rockwood Liquor,PORTLAND,TRUE,5/1/2022,5,2022,296208,162835.95,1,459043.95
Multnomah,1182,Hollywood Beverage,PORTLAND,TRUE,5/1/2022,5,2022,595417.69,226820.25,1,822237.94
Multnomah,1074,Hillsdale Liquor,PORTLAND,TRUE,5/1/2022,5,2022,193251.36,151080.1,1,344331.46
Multnomah,1269,O L C C AGENCY 269,WOOD VILLAGE,TRUE,5/1/2022,5,2022,252614.4,0,1,252614.4
Washington,1073,Jim's Market,BANKS,TRUE,5/1/2022,5,2022,137849.05,2304.9,1,140153.95
Washington,1146,Forest Grove Liquor,FOREST GROVE,TRUE,5/1/2022,5,2022,303343.88,177823.55,1,481167.43
Washington,1096,Hillsboro Best Beverage,HILLSBORO,TRUE,5/1/2022,5,2022,297393.8,43712.45,1,341106.25
Washington,1251,Wholesale Liquors Inc,HILLSBORO,TRUE,5/1/2022,5,2022,205020.41,6447.3,1,211467.71
Clackamas,1122,Canby Liquor Store,CANBY,TRUE,6/1/2022,6,2022,373742.98,49170.95,1,422913.93
Clackamas,1238,Sunnyside Liquor,CLACKAMAS,TRUE,6/1/2022,6,2022,392639.43,34738.55,1,427377.98
Clackamas,1222,O L C C AGENCY 222,DAMASCUS,TRUE,6/1/2022,6,2022,215105.25,28278.35,1,243383.6
Clackamas,1256,HOLLYWOOD BEVERAGE,GLADSTONE,TRUE,6/1/2022,6,2022,340009.8,25970.6,1,365980.4
Clackamas,1244,Govy General-Government Camp,GOVERNMENT CAMP,TRUE,6/1/2022,6,2022,23726.11,36319.5,1,60045.61
Clackamas,1094,Milwaukie Liquor Store,MILWAUKIE,TRUE,6/1/2022,6,2022,339736.85,103500.25,1,443237.1
Clackamas,1117,Molalla Liquor Store,MOLALLA,TRUE,6/1/2022,6,2022,261892.24,21263.65,1,283155.89
Clackamas,1288,365 Liquor & Beverage,OREGON CITY,TRUE,6/1/2022,6,2022,58382.94,9416.4,1,67799.34
Clackamas,1172,Oregon City Liquor,OREGON CITY,TRUE,6/1/2022,6,2022,548824.9,267475.1,1,816300
Clackamas,1116,Sandy Liquor Store,SANDY,TRUE,6/1/2022,6,2022,311051.15,38033.35,1,349084.5
Clackamas,1115,Welches Liquor Store,WELCHES,TRUE,6/1/2022,6,2022,97938.56,42226.4,1,140164.96
Clackamas,1240,Cascade Summit,WEST LINN,TRUE,6/1/2022,6,2022,193351.85,28076.6,1,221428.45
Clackamas,1212,West Linn North Liquor Store,WEST LINN,TRUE,6/1/2022,6,2022,180544.6,38892.9,1,219437.5
Columbia,1052,Rainier Liquor Store,RAINIER,TRUE,6/1/2022,6,2022,392408.11,26770.4,1,419178.51
Columbia,1156,Scappoose Liquor Store,SCAPPOOSE,TRUE,6/1/2022,6,2022,277328.97,39334.8,1,316663.77
Columbia,1028,St Helens Liquor Store,ST HELENS,TRUE,6/1/2022,6,2022,192647.89,38289.1,1,230936.99
Columbia,1072,Vernonia Hardware,VERNONIA,TRUE,6/1/2022,6,2022,40014.35,8683.15,1,48697.5
Multnomah,1257,O L C C AGENCY 257,GRESHAM,TRUE,6/1/2022,6,2022,283529.9,0,1,283529.9
Multnomah,1041,Troutdale Liquor,GRESHAM,TRUE,6/1/2022,6,2022,453214.53,256897.25,1,710111.78
Multnomah,1025,Gresham Liquor Store #1025,GRESHAM,TRUE,6/1/2022,6,2022,507163.76,149620.6,1,656784.36
Multnomah,1166,Westmoreland Liquor Store,PORTLAND,TRUE,6/1/2022,6,2022,316553,356138.9,1,672691.9
Multnomah,1215,Woodstock Liquor,PORTLAND,TRUE,6/1/2022,6,2022,259590.62,35759,1,295349.62
Multnomah,1245,Pearl Specialty Mkt & Spirits,PORTLAND,TRUE,6/1/2022,6,2022,313948.13,320480.8,1,634428.93
Multnomah,1164,Proof Wine & Spirits,PORTLAND,TRUE,6/1/2022,6,2022,93759.05,134607.7,1,228366.75
Multnomah,1185,Uptown Liquor,PORTLAND,TRUE,6/1/2022,6,2022,326122.27,968935.75,1,1295058.02
Multnomah,1192,Beaumont Mix Shop,PORTLAND,TRUE,6/1/2022,6,2022,283489.17,59598.87,1,343088.04
Multnomah,1221,Lloyd Center,PORTLAND,TRUE,6/1/2022,6,2022,213076.95,107847.05,1,320924
Multnomah,1179,Rose City Liquor Inc.,PORTLAND,TRUE,6/1/2022,6,2022,521278.1,373277.6,1,894555.7
Multnomah,1093,Kenton Liquor,PORTLAND,TRUE,6/1/2022,6,2022,205961.03,66873.95,1,272834.98
Multnomah,1197,O L C C AGENCY 197,PORTLAND,TRUE,6/1/2022,6,2022,251486.7,75959.85,1,327446.55
Multnomah,1260,PDX Liquor and Wine,PORTLAND,TRUE,6/1/2022,6,2022,326186.99,22937.82,1,349124.81
Multnomah,1119,Rockwood Liquor,PORTLAND,TRUE,6/1/2022,6,2022,304360.15,237533.4,1,541893.55
Multnomah,1182,Hollywood Beverage,PORTLAND,TRUE,6/1/2022,6,2022,614695.64,255253.2,1,869948.84
Multnomah,1074,Hillsdale Liquor,PORTLAND,TRUE,6/1/2022,6,2022,201121.52,178596.45,1,379717.97
Multnomah,1269,O L C C AGENCY 269,WOOD VILLAGE,TRUE,6/1/2022,6,2022,257066.5,0,1,257066.5
Washington,1073,Jim's Market,BANKS,TRUE,6/1/2022,6,2022,137511.6,5705.4,1,143217
Washington,1146,Forest Grove Liquor,FOREST GROVE,TRUE,6/1/2022,6,2022,307102.47,197244.95,1,504347.42
Washington,1096,Hillsboro Best Beverage,HILLSBORO,TRUE,6/1/2022,6,2022,286049.63,45583.35,1,331632.98
Washington,1251,Wholesale Liquors Inc,HILLSBORO,TRUE,6/1/2022,6,2022,210490.24,4611.85,1,215102.09
Clackamas,1122,Canby Liquor Store,CANBY,TRUE,7/1/2022,7,2022,389605.49,48625.5,1,438230.99
Clackamas,1238,Sunnyside Liquor,CLACKAMAS,TRUE,7/1/2022,7,2022,433148.88,39583.34,1,472732.22
Clackamas,1222,O L C C AGENCY 222,DAMASCUS,TRUE,7/1/2022,7,2022,232039.71,18385.95,1,250425.66
Clackamas,1046,Estacada Liquor,ESTACADA,TRUE,7/1/2022,7,2022,193195.32,47701.7,1,240897.02
Clackamas,1256,HOLLYWOOD BEVERAGE,GLADSTONE,TRUE,7/1/2022,7,2022,359261.45,33011.05,1,392272.5
Clackamas,1244,Govy General-Government Camp,GOVERNMENT CAMP,TRUE,7/1/2022,7,2022,29458.95,36752.6,1,66211.55
Clackamas,1094,Milwaukie Liquor Store,MILWAUKIE,TRUE,7/1/2022,7,2022,344594.57,43212.4,1,387806.97
Clackamas,1117,Molalla Liquor Store,MOLALLA,TRUE,7/1/2022,7,2022,281731.2,22464.55,1,304195.75
Clackamas,1288,365 Liquor & Beverage,OREGON CITY,TRUE,7/1/2022,7,2022,74926.08,10104.85,1,85030.93
Clackamas,1172,Oregon City Liquor,OREGON CITY,TRUE,7/1/2022,7,2022,589675.87,251844,1,841519.87
Clackamas,1116,Sandy Liquor Store,SANDY,TRUE,7/1/2022,7,2022,340333.06,36306.59,1,376639.65
Clackamas,1115,Welches Liquor Store,WELCHES,TRUE,7/1/2022,7,2022,126674.15,37762.85,1,164437
Clackamas,1240,Cascade Summit,WEST LINN,TRUE,7/1/2022,7,2022,216976.5,51720.4,1,268696.9
Clackamas,1212,West Linn North Liquor Store,WEST LINN,TRUE,7/1/2022,7,2022,191626.83,32902.4,1,224529.23
Columbia,1027,Wine & Beer World,CLATSKANIE,TRUE,7/1/2022,7,2022,89391.96,5802.45,1,95194.41
Columbia,1052,Rainier Liquor Store,RAINIER,TRUE,7/1/2022,7,2022,413181.2,24705.9,1,437887.1
Columbia,1156,Scappoose Liquor Store,SCAPPOOSE,TRUE,7/1/2022,7,2022,313977.42,34699.3,1,348676.72
Columbia,1028,St Helens Liquor Store,ST HELENS,TRUE,7/1/2022,7,2022,194156.68,37706.6,1,231863.28
Columbia,1072,Vernonia Hardware,VERNONIA,TRUE,7/1/2022,7,2022,42716.75,8737.77,1,51454.52
Multnomah,1287,Gresham 182nd Ave,GRESHAM,TRUE,7/1/2022,7,2022,25434.44,0,1,25434.44
Multnomah,1257,O L C C AGENCY 257,GRESHAM,TRUE,7/1/2022,7,2022,301852.65,0,1,301852.65
Multnomah,1041,Troutdale Liquor,GRESHAM,TRUE,7/1/2022,7,2022,500204,238372.65,1,738576.65
Multnomah,1025,Gresham Liquor Store #1025,GRESHAM,TRUE,7/1/2022,7,2022,539866.85,118651.65,1,658518.5
Multnomah,1166,Westmoreland Liquor Store,PORTLAND,TRUE,7/1/2022,7,2022,338006.4,327705.75,1,665712.15
Multnomah,1215,Woodstock Liquor,PORTLAND,TRUE,7/1/2022,7,2022,276150.12,33475.05,1,309625.17
Multnomah,1245,Pearl Specialty Mkt & Spirits,PORTLAND,TRUE,7/1/2022,7,2022,350161.67,290993.4,1,641155.07
Multnomah,1164,Proof Wine & Spirits,PORTLAND,TRUE,7/1/2022,7,2022,111968.56,129170.95,1,241139.51
